,SK_ID_CURR,TARGET 1 PROBABILITY
15486,275630,0.12317202
15487,147142,0.013137508
15488,375673,0.77613413
15489,120431,0.10728704
15490,421218,0.032569215
15491,144575,0.23484083
15492,385639,0.13325942
15493,140414,0.017576719
15494,270922,0.786117
15495,217358,0.09806998
15496,207025,0.059905667
15497,269715,0.12332058
15498,390475,0.23329523
15499,303296,0.01785945
15500,258956,0.4565596
15501,147386,0.093524754
15502,346511,0.16060247
15503,373160,0.17625909
15504,309621,0.123784296
15505,429505,0.06274377
15506,191011,0.020293918
15507,309261,0.1816517
15508,243927,0.34290785
15509,203388,0.05421084
15510,318441,0.039372306
15511,422413,0.05637632
15512,231046,0.13066961
15513,400989,0.4221413
15514,422438,0.27882943
15515,222308,0.29961053
15516,443862,0.5026328
15517,224733,0.018289873
15518,402779,0.048709825
15519,228964,0.091541275
15520,382690,0.009436615
15521,269021,0.15790339
15522,350335,0.074556224
15523,277138,0.13938437
15524,224796,0.24049914
15525,329339,0.03405748
15526,343869,0.28391153
15527,261995,0.047986798
15528,373516,0.06002953
15529,428092,0.115793206
15530,277707,0.17471603
15531,145971,0.11833233
15532,178494,0.19167164
15533,211887,0.042849466
15534,138211,0.41127586
15535,428755,0.17423189
15536,271020,0.12119678
15537,325384,0.2954742
15538,394349,0.04176806
15539,351875,0.1968274
15540,154337,0.10517791
15541,208687,0.3868818
15542,268787,0.07348503
15543,102922,0.1602476
15544,284618,0.059719514
15545,213750,0.028485905
15546,344177,0.08927781
15547,251125,0.060172606
15548,290061,0.3901363
15549,342840,0.13076746
15550,428885,0.13393633
15551,348923,0.109343804
15552,408306,0.2955439
15553,207848,0.012524317
15554,346759,0.011427369
15555,435700,0.06164084
15556,265202,0.056474444
15557,388817,0.21848679
15558,375963,0.025522895
15559,354514,0.26681483
15560,313427,0.112583615
15561,262965,0.02395099
15562,158566,0.30126145
15563,139359,0.31911948
15564,164444,0.08915405
15565,292862,0.014558116
15566,322976,0.048933152
15567,189756,0.022757666
15568,361004,0.1261015
15569,288115,0.06954915
15570,393599,0.044360697
15571,195822,0.007218681
15572,401655,0.24219903
15573,192542,0.01950639
15574,400444,0.38783574
15575,286117,0.23016496
15576,278188,0.17637293
15577,207170,0.040122863
15578,300873,0.18590319
15579,251743,0.039657515
15580,260128,0.43611518
15581,373858,0.24024639
15582,443111,0.025481336
15583,324201,0.026858967
15584,299928,0.054661065
15585,246206,0.083659805
15586,153125,0.0374218
15587,222286,0.06822332
15588,325048,0.064525835
15589,452293,0.024035392
15590,256322,0.11522109
15591,251039,0.1344587
15592,243574,0.17325105
15593,390875,0.4968264
15594,284880,0.03723772
15595,379033,0.3504735
15596,357919,0.27120557
15597,256118,0.5562701
15598,441445,0.66429025
15599,171430,0.17314847
15600,349035,0.07644294
15601,349309,0.26164702
15602,278628,0.046742845
15603,264974,0.19701093
15604,105057,0.06306511
15605,123844,0.23463677
15606,385824,0.1100143
15607,127668,0.025441747
15608,204464,0.07159158
15609,295824,0.35683268
15610,294768,0.06145333
15611,205855,0.29280102
15612,167552,0.12690517
15613,286787,0.49003285
15614,416137,0.20256843
15615,404068,0.30915123
15616,395361,0.11900946
15617,172142,0.50834674
15618,453558,0.094507284
15619,193931,0.33124134
15620,115716,0.052113116
15621,146691,0.06601396
15622,162315,0.102653615
15623,381018,0.034802537
15624,341346,0.40192258
15625,162263,0.032388613
15626,131038,0.39055943
15627,296526,0.15594243
15628,286918,0.033355407
15629,125225,0.061559096
15630,124245,0.07518953
15631,353370,0.079278514
15632,188364,0.18011537
15633,163502,0.21413504
15634,373949,0.12734015
15635,292100,0.07125693
15636,269577,0.1366732
15637,304906,0.10943178
15638,425777,0.039870195
15639,447158,0.028054869
15640,387836,0.028714238
15641,133611,0.104218625
15642,382045,0.10364836
15643,369786,0.024871623
15644,291105,0.2505935
15645,362612,0.07129996
15646,261655,0.14996053
15647,174633,0.040947285
15648,194635,0.025957592
15649,313623,0.00520528
15650,368812,0.19878924
15651,209672,0.28352565
15652,361630,0.052836247
15653,341152,0.15266544
15654,295779,0.020633299
15655,280920,0.075629115
15656,233024,0.15799455
15657,237664,0.14314939
15658,419939,0.024239952
15659,340994,0.3375951
15660,343886,0.033228032
15661,339106,0.13638188
15662,393469,0.1795418
15663,142843,0.084024794
15664,293957,0.3360225
15665,373459,0.33792436
15666,118556,0.051019613
15667,442282,0.026956866
15668,200787,0.08552422
15669,159406,0.0048888866
15670,381746,0.17815895
15671,115795,0.068010405
15672,160579,0.1903955
15673,268171,0.20829463
15674,108113,0.13433014
15675,102025,0.17677687
15676,149534,0.055227697
15677,340326,0.13220066
15678,233233,0.021964928
15679,150118,0.26482263
15680,207905,0.12476453
15681,286649,0.17168087
15682,130285,0.27251816
15683,308230,0.06173061
15684,341561,0.17267075
15685,159312,0.027301127
15686,131145,0.020671317
15687,225777,0.06411171
15688,137969,0.20911969
15689,390313,0.16227281
15690,399372,0.09356075
15691,387734,0.0791606
15692,451557,0.26859996
15693,364475,0.27878675
15694,208132,0.062493876
15695,392620,0.0791515
15696,277248,0.467472
15697,420398,0.11242562
15698,369191,0.608926
15699,451243,0.49502105
15700,408192,0.07309037
15701,232922,0.2022777
15702,420152,0.1546786
15703,352345,0.018573347
15704,278370,0.18948096
15705,123618,0.12424858
15706,451054,0.008181879
15707,279687,0.1212001
15708,260470,0.111640714
15709,288452,0.12251805
15710,242678,0.12303917
15711,353200,0.073001355
15712,251203,0.047299657
15713,168010,0.36270612
15714,109619,0.8515922
15715,285954,0.15856831
15716,218697,0.41943946
15717,260214,0.02989853
15718,370633,0.0152705405
15719,162130,0.65235
15720,455814,0.021372827
15721,278547,0.17515934
15722,259085,0.02123993
15723,275472,0.07820451
15724,305966,0.057819936
15725,420212,0.19007446
15726,249537,0.34763753
15727,419016,0.032764856
15728,446517,0.25521076
15729,106549,0.18261185
15730,186497,0.08584374
15731,123348,0.018863143
15732,330640,0.06409918
15733,301476,0.2660597
15734,141227,0.05520805
15735,318606,0.1573407
15736,359728,0.028592408
15737,368664,0.09048143
15738,147111,0.38522458
15739,451164,0.119023
15740,443417,0.21250196
15741,167623,0.0084083285
15742,226907,0.26180583
15743,221888,0.09692767
15744,372116,0.010303291
15745,341313,0.18162064
15746,323225,0.06258591
15747,332028,0.090959996
15748,137157,0.07276475
15749,100305,0.20594533
15750,143467,0.01317234
15751,223226,0.18275627
15752,305679,0.05004708
15753,394363,0.31679776
15754,117365,0.1589105
15755,452829,0.10598402
15756,176831,0.15288572
15757,132858,0.070159495
15758,450329,0.49860835
15759,412069,0.113065965
15760,418228,0.30223268
15761,255108,0.02690495
15762,231419,0.062555954
15763,159369,0.095767535
15764,389251,0.5094247
15765,216083,0.14927371
15766,276856,0.046203993
15767,363554,0.20540603
15768,212405,0.082002364
15769,150013,0.4819162
15770,132801,0.12874521
15771,190307,0.039743483
15772,307684,0.010533299
15773,365958,0.31895128
15774,441776,0.13659495
15775,370867,0.4896321
15776,381940,0.09489577
15777,400735,0.06548725
15778,241306,0.012950513
15779,323781,0.055564698
15780,221545,0.05581143
15781,201890,0.015908414
15782,208818,0.024895586
15783,197170,0.019765813
15784,386390,0.019917484
15785,246824,0.009819604
15786,130836,0.2055995
15787,236919,0.45685893
15788,437539,0.08117669
15789,355600,0.18152775
15790,393895,0.1773087
15791,314801,0.038556345
15792,343767,0.2242845
15793,384493,0.01999788
15794,116207,0.14716038
15795,444041,0.17996186
15796,123372,0.27034488
15797,367611,0.00757935
15798,214184,0.12727727
15799,220963,0.18346031
15800,434378,0.055877164
15801,349512,0.028923064
15802,128688,0.6893344
15803,331549,0.060074452
15804,370758,0.2229877
15805,286080,0.03364426
15806,201641,0.19713527
15807,136274,0.016971303
15808,175004,0.055911966
15809,216235,0.0537028
15810,219039,0.117561795
15811,360424,0.36538392
15812,376840,0.0031561567
15813,116410,0.73728704
15814,136706,0.01991546
15815,282202,0.021686986
15816,450332,0.020714186
15817,454517,0.087920055
15818,268262,0.012170136
15819,434415,0.013886823
15820,299834,0.15124181
15821,157448,0.10746601
15822,357509,0.13855626
15823,305179,0.03769545
15824,345610,0.3175038
15825,320130,0.0771482
15826,354000,0.3382597
15827,163652,0.1358447
15828,112011,0.07835447
15829,405826,0.22095023
15830,274796,0.0011398303
15831,185168,0.05544415
15832,392895,0.03632212
15833,296470,0.040973555
15834,275239,0.024503585
15835,236810,0.073379844
15836,299547,0.09235318
15837,264261,0.24014932
15838,276312,0.04726823
15839,326173,0.033917643
15840,148160,0.008066389
15841,133600,0.018823687
15842,196496,0.07942164
15843,287556,0.041982353
15844,367482,0.12107971
15845,169311,0.40516853
15846,366089,0.04029275
15847,219069,0.067343906
15848,140854,0.06592043
15849,150104,0.03932301
15850,447461,0.05623331
15851,207172,0.04892644
15852,417481,0.042447258
15853,294267,0.015811993
15854,118324,0.3151191
15855,151708,0.10856875
15856,118949,0.05679649
15857,348723,0.1314103
15858,378594,0.0157153
15859,299917,0.03410307
15860,297391,0.10050612
15861,333893,0.01804379
15862,376924,0.01509797
15863,361780,0.28633118
15864,352832,0.07537629
15865,102482,0.076760344
15866,413032,0.0301652
15867,158188,0.06878014
15868,423907,0.21502185
15869,299591,0.08207671
15870,241668,0.17279433
15871,140639,0.033038545
15872,238251,0.058490284
15873,432892,0.017583389
15874,443129,0.056169912
15875,455101,0.046764564
15876,343691,0.03609884
15877,287410,0.2797498
15878,154004,0.099071704
15879,319648,0.009840764
15880,269541,0.09093674
15881,455190,0.037222687
15882,332606,0.074083894
15883,453211,0.1907106
15884,153081,0.10861593
15885,275500,0.20742498
15886,189949,0.09433453
15887,256359,0.04429445
15888,195313,0.64174104
15889,210820,0.084619045
15890,101375,0.0428289
15891,191737,0.03926987
15892,400318,0.07338285
15893,321275,0.0597292
15894,299510,0.14286017
15895,211095,0.3144597
15896,280332,0.07232919
15897,451424,0.03904965
15898,368316,0.07704483
15899,435236,0.079923876
15900,102953,0.15427016
15901,354869,0.6620605
15902,423342,0.19925809
15903,339123,0.18067388
15904,170496,0.22753264
15905,286909,0.53364843
15906,263990,0.2888472
15907,324863,0.05967295
15908,198039,0.0063278545
15909,408655,0.021396266
15910,257945,0.5163902
15911,455189,0.3253491
15912,379312,0.034487255
15913,405227,0.20088066
15914,271498,0.10238468
15915,247693,0.16330817
15916,377505,0.2747383
15917,454767,0.16196823
15918,323996,0.41386092
15919,314574,0.11468521
15920,251874,0.06649893
15921,426621,0.08914441
15922,173052,0.024796471
15923,377303,0.093246415
15924,355579,0.22142051
15925,248705,0.19772309
15926,379675,0.39633378
15927,155464,0.030950198
15928,285452,0.088049024
15929,303246,0.008417052
15930,436073,0.122055516
15931,312548,0.07859655
15932,287985,0.03288921
15933,233127,0.13324077
15934,117367,0.111504994
15935,412943,0.20984598
15936,335508,0.36114305
15937,354807,0.052744817
15938,362009,0.16809392
15939,441176,0.1983728
15940,417613,0.098925225
15941,334502,0.10104749
15942,316359,0.30873945
15943,294307,0.031084053
15944,159279,0.12111658
15945,116482,0.032737397
15946,432055,0.2208701
15947,180048,0.23341037
15948,292283,0.0574715
15949,261295,0.16543972
15950,249383,0.20412146
15951,163380,0.02117307
15952,399584,0.0955493
15953,251222,0.017526202
15954,216362,0.16815498
15955,309252,0.020709965
15956,346240,0.034525264
15957,140349,0.08365329
15958,383528,0.14377011
15959,310809,0.26366395
15960,111357,0.06659605
15961,122725,0.15390782
15962,225814,0.5545736
15963,339911,0.07874456
15964,184522,0.013511966
15965,123729,0.015196961
15966,314144,0.0888079
15967,211992,0.1872938
15968,252743,0.12461824
15969,441113,0.01682814
15970,203041,0.072656915
15971,366037,0.023234645
15972,393982,0.02414807
15973,332408,0.30999115
15974,120428,0.06257048
15975,301942,0.06397536
15976,113989,0.19548038
15977,217390,0.045587916
15978,288770,0.071234934
15979,361350,0.12880103
15980,228551,0.018016184
15981,280906,0.232415
15982,335945,0.22120406
15983,362513,0.10662792
15984,365978,0.12292027
15985,416337,0.019233648
15986,306980,0.093715034
15987,353269,0.074546136
15988,346283,0.126605
15989,196382,0.05554016
15990,335624,0.09177644
15991,124321,0.22676046
15992,394999,0.10695791
15993,442894,0.14775819
15994,203369,0.03595399
15995,287295,0.15219162
15996,358132,0.24677306
15997,298702,0.0076991874
15998,109166,0.010907492
15999,287940,0.23536792
16000,386456,0.03511307
16001,365313,0.062585935
16002,378504,0.08134296
16003,376472,0.09495185
16004,390998,0.2807951
16005,243388,0.39815953
16006,396835,0.032675467
16007,129864,0.056926705
16008,298759,0.13147624
16009,287727,0.09801331
16010,367213,0.6355087
16011,323884,0.1943831
16012,348962,0.07827773
16013,391474,0.14336416
16014,171178,0.051055122
16015,327731,0.07772623
16016,117936,0.2609505
16017,419137,0.06031532
16018,224596,0.026654975
16019,357178,0.023793526
16020,329387,0.10548652
16021,347931,0.065210484
16022,300859,0.014297684
16023,342458,0.12561704
16024,227973,0.06454669
16025,451494,0.055599242
16026,397159,0.03662487
16027,133039,0.09717009
16028,332461,0.26512676
16029,184501,0.4593697
16030,316015,0.013826903
16031,265526,0.05002872
16032,192403,0.21499558
16033,364896,0.15565787
16034,270601,0.051936068
16035,286237,0.38322246
16036,236279,0.046348825
16037,216428,0.18122347
16038,123310,0.076612346
16039,304635,0.08655481
16040,149133,0.106163025
16041,312280,0.10022903
16042,160255,0.0026128092
16043,286031,0.07566057
16044,197871,0.34312654
16045,454357,0.24888998
16046,425725,0.012785619
16047,309432,0.07367886
16048,101798,0.037505575
16049,269085,0.044850376
16050,377200,0.04333345
16051,424671,0.022180764
16052,451262,0.25124615
16053,419993,0.048292965
16054,203417,0.6053843
16055,375513,0.05406806
16056,207127,0.032682028
16057,371729,0.14249338
16058,356020,0.05918963
16059,268866,0.58815414
16060,123901,0.013789715
16061,346065,0.036973786
16062,306662,0.2194393
16063,224530,0.36301994
16064,158998,0.024319801
16065,227399,0.0173011
16066,181687,0.21808305
16067,251266,0.47928208
16068,308891,0.13721292
16069,360709,0.0738191
16070,201006,0.0513368
16071,450345,0.084580824
16072,337014,0.16332503
16073,172957,0.40284893
16074,412810,0.04663665
16075,119364,0.0876264
16076,334324,0.08739559
16077,350732,0.010600459
16078,177174,0.0047233654
16079,446008,0.14918464
16080,142649,0.20703399
16081,326146,0.036402583
16082,387670,0.18485779
16083,305635,0.027851555
16084,261205,0.15690085
16085,118105,0.22011091
16086,382707,0.34823632
16087,280469,0.017806208
16088,239550,0.1352882
16089,363361,0.0535498
16090,351879,0.27099556
16091,202887,0.73333895
16092,422443,0.038242053
16093,129584,0.041119784
16094,333426,0.046103902
16095,236095,0.040473055
16096,212649,0.08931465
16097,366891,0.08996287
16098,409273,0.18917361
16099,268625,0.16266638
16100,155856,0.040250257
16101,173450,0.14867619
16102,209475,0.24860716
16103,142066,0.23033896
16104,289075,0.022104193
16105,384921,0.035684124
16106,453189,0.005264814
16107,232414,0.05405573
16108,212007,0.043877292
16109,175282,0.055649817
16110,183967,0.18027093
16111,192478,0.17829725
16112,315730,0.07687687
16113,113097,0.054752246
16114,413066,0.03066722
16115,217360,0.10290301
16116,409967,0.08746664
16117,354203,0.048082605
16118,307066,0.07058595
16119,349835,0.04418306
16120,454597,0.047222663
16121,234484,0.3506235
16122,369262,0.14788666
16123,393704,0.10590069
16124,127200,0.18555379
16125,434776,0.14538452
16126,120568,0.07241166
16127,298283,0.048202064
16128,263433,0.049286164
16129,253470,0.050464585
16130,442629,0.08235509
16131,444904,0.14827068
16132,441973,0.032953724
16133,260560,0.19352198
16134,336164,0.2964526
16135,278518,0.28487512
16136,385758,0.04526587
16137,168998,0.018459564
16138,247664,0.122742295
16139,338911,0.07956399
16140,411542,0.10620004
16141,400116,0.05918936
16142,183067,0.23373757
16143,419947,0.20115466
16144,423801,0.03207588
16145,181398,0.035853222
16146,400973,0.19756325
16147,307773,0.24161008
16148,422203,0.062412802
16149,309580,0.167613
16150,269476,0.17694327
16151,257123,0.05081663
16152,169503,0.026297063
16153,438867,0.03726037
16154,281292,0.019895744
16155,390678,0.506806
16156,207074,0.18828627
16157,229025,0.05156297
16158,393330,0.05786693
16159,122176,0.06279013
16160,191006,0.03146801
16161,262987,0.07210788
16162,307180,0.037444007
16163,350648,0.10992973
16164,201085,0.022536395
16165,366682,0.008013757
16166,291196,0.07571948
16167,208349,0.020852156
16168,448110,0.16678976
16169,247621,0.17992024
16170,123699,0.1821546
16171,413397,0.07042484
16172,217842,0.33953303
16173,400376,0.15205531
16174,183101,0.21773075
16175,335996,0.07184754
16176,164427,0.03917237
16177,131318,0.16023731
16178,432381,0.05533212
16179,332475,0.24148774
16180,260181,0.047131468
16181,312293,0.06671525
16182,363013,0.10521742
16183,391419,0.21454039
16184,251007,0.031336587
16185,304501,0.058878317
16186,106410,0.028008917
16187,373838,0.08454099
16188,339629,0.059668157
16189,149866,0.33728987
16190,370176,0.36401084
16191,385060,0.13377939
16192,173637,0.06808485
16193,384426,0.4856072
16194,403748,0.2056091
16195,302366,0.094205044
16196,216117,0.13124947
16197,137447,0.028656147
16198,394032,0.28522152
16199,126802,0.34867266
16200,398157,0.49282217
16201,378050,0.08363612
16202,166510,0.048658974
16203,324266,0.14387569
16204,451482,0.19888566
16205,117685,0.15779622
16206,193208,0.48178205
16207,414581,0.04378295
16208,342069,0.54571015
16209,186012,0.05637249
16210,351081,0.2573545
16211,428555,0.1951333
16212,208817,0.062531225
16213,195993,0.2558198
16214,441234,0.04771679
16215,192843,0.04062905
16216,320476,0.030691965
16217,266669,0.20283283
16218,319593,0.06964428
16219,403896,0.015269479
16220,220627,0.1469263
16221,172056,0.017333575
16222,357452,0.19723374
16223,417855,0.048387185
16224,299197,0.37913078
16225,455160,0.18716548
16226,210165,0.10492252
16227,436003,0.04929346
16228,354461,0.051361106
16229,220377,0.05733352
16230,438911,0.04581247
16231,408225,0.2618486
16232,302837,0.3320043
16233,376610,0.1673457
16234,183322,0.27254978
16235,385248,0.03423198
16236,187488,0.8709702
16237,122214,0.16933067
16238,111050,0.17858012
16239,392858,0.0953392
16240,420578,0.031265497
16241,305909,0.075258076
16242,119427,0.022678267
16243,159654,0.12261784
16244,151217,0.006360502
16245,290216,0.45527107
16246,116911,0.023414431
16247,377789,0.03014159
16248,120787,0.7794695
16249,167722,0.023239689
16250,420392,0.36493912
16251,245887,0.004075687
16252,331313,0.06337686
16253,287154,0.17562415
16254,180906,0.02444919
16255,242684,0.55014133
16256,393225,0.054576613
16257,149912,0.022190787
16258,357553,0.16591494
16259,408312,0.03522072
16260,253082,0.88499945
16261,390863,0.3743284
16262,378749,0.0153203895
16263,383364,0.15412456
16264,410553,0.17927186
16265,365065,0.051374048
16266,122090,0.052526638
16267,214555,0.07457557
16268,169383,0.14830017
16269,392716,0.028201379
16270,121830,0.058360197
16271,180819,0.16943897
16272,384435,0.18048368
16273,297904,0.029492686
16274,104359,0.1143759
16275,211720,0.2402242
16276,405934,0.17333677
16277,365491,0.29701635
16278,323461,0.3004335
16279,166326,0.34237272
16280,343175,0.04835351
16281,221681,0.16316392
16282,446115,0.018277245
16283,268606,0.2959821
16284,397950,0.03595212
16285,315286,0.04846059
16286,321962,0.036360037
16287,440077,0.3956548
16288,301082,0.08797137
16289,216148,0.10547053
16290,449273,0.044251405
16291,195887,0.08843269
16292,336409,0.06711664
16293,138108,0.0772314
16294,203557,0.04586912
16295,231752,0.1294435
16296,211045,0.24187729
16297,240808,0.77237976
16298,379856,0.19371486
16299,209451,0.54082924
16300,407173,0.06286225
16301,315522,0.27873507
16302,325703,0.03947188
16303,290112,0.04166319
16304,319076,0.04350988
16305,282213,0.07248654
16306,174918,0.1747684
16307,208375,0.06643941
16308,229389,0.096250065
16309,145935,0.08114344
16310,257214,0.01661748
16311,246063,0.23730956
16312,450996,0.23577964
16313,221361,0.03182699
16314,259596,0.05151719
16315,219261,0.08157966
16316,232653,0.037840668
16317,143771,0.19370027
16318,324120,0.04980002
16319,218389,0.0932513
16320,350053,0.06901439
16321,401244,0.07491383
16322,142543,0.20816587
16323,176398,0.17081867
16324,297403,0.07892772
16325,311638,0.27981207
16326,128972,0.0529475
16327,387270,0.064895146
16328,152488,0.011435657
16329,296496,0.3393593
16330,271691,0.029763157
16331,419996,0.20885056
16332,347840,0.089120254
16333,128524,0.049036235
16334,234097,0.061285798
16335,390015,0.112594694
16336,157848,0.08849143
16337,231260,0.011798906
16338,217327,0.39766455
16339,182844,0.22775434
16340,321171,0.83984745
16341,293417,0.042166848
16342,435004,0.6454319
16343,193953,0.06361447
16344,239969,0.047380906
16345,331177,0.051468622
16346,326468,0.07213304
16347,288020,0.12255085
16348,424090,0.03868545
16349,348529,0.059089325
16350,196479,0.12666231
16351,283059,0.24892738
16352,288416,0.17870685
16353,411616,0.53761834
16354,213017,0.658575
16355,344929,0.03524532
16356,379075,0.114625946
16357,215181,0.08015665
16358,155998,0.07533778
16359,180418,0.05542948
16360,447964,0.08436314
16361,305075,0.4576329
16362,236496,0.0071045808
16363,109285,0.15536143
16364,200365,0.04771537
16365,188966,0.12327098
16366,119000,0.18038976
16367,232036,0.16469876
16368,314109,0.7634807
16369,107938,0.01305995
16370,139103,0.052424487
16371,420096,0.051482707
16372,295402,0.085099995
16373,418323,0.19005285
16374,418921,0.015047718
16375,150376,0.10739884
16376,445509,0.33782378
16377,327787,0.10602765
16378,282898,0.02119907
16379,300927,0.3447772
16380,169209,0.18191876
16381,434737,0.12760994
16382,277890,0.18931322
16383,174773,0.4978268
16384,432710,0.06326151
16385,397842,0.04117263
16386,240800,0.07322327
16387,190868,0.0873799
16388,434499,0.43607226
16389,398756,0.26735514
16390,235416,0.062848024
16391,119379,0.08961854
16392,156689,0.22979496
16393,291170,0.32660854
16394,128763,0.108089596
16395,148438,0.1258082
16396,189161,0.5035494
16397,213586,0.01808786
16398,249667,0.32982892
16399,305078,0.03748647
16400,335914,0.47381628
16401,118703,0.1938507
16402,159474,0.03975372
16403,221640,0.4062478
16404,301852,0.061250445
16405,158222,0.008757525
16406,406851,0.21040447
16407,360051,0.3244578
16408,387742,0.051270306
16409,316243,0.16982123
16410,198825,0.5283741
16411,419232,0.03936603
16412,186606,0.12539752
16413,401977,0.2436047
16414,397377,0.061615847
16415,140589,0.19328271
16416,431034,0.10062328
16417,366480,0.44933894
16418,418025,0.07055527
16419,143001,0.22020817
16420,188571,0.091217704
16421,416684,0.11810517
16422,176995,0.33485073
16423,121163,0.049065914
16424,382035,0.039993554
16425,204643,0.01730728
16426,237213,0.20599218
16427,408443,0.10877863
16428,320296,0.060852326
16429,121587,0.2686709
16430,195542,0.02030652
16431,228866,0.10611042
16432,313715,0.0151769
16433,304258,0.07422681
16434,363254,0.24205588
16435,347253,0.021210179
16436,139979,0.22035894
16437,289436,0.051096234
16438,424474,0.04326526
16439,350753,0.007210778
16440,431193,0.022640634
16441,284177,0.3138623
16442,306738,0.03790411
16443,254754,0.06246899
16444,329732,0.03274653
16445,363607,0.070025526
16446,351350,0.1530666
16447,261186,0.22712453
16448,252740,0.34714487
16449,143940,0.052967537
16450,243205,0.04810912
16451,342698,0.062760845
16452,103667,0.08765343
16453,142196,0.03653641
16454,309475,0.012288088
16455,242933,0.03276242
16456,108333,0.047994573
16457,243530,0.026145212
16458,196915,0.31280714
16459,149667,0.027000476
16460,380527,0.06343091
16461,266632,0.20643121
16462,371345,0.14262001
16463,199098,0.49303767
16464,199570,0.073607355
16465,145968,0.025054133
16466,185147,0.117483296
16467,281174,0.025046214
16468,337906,0.24319445
16469,248873,0.05856773
16470,323679,0.052541822
16471,353826,0.043183908
16472,440540,0.5645626
16473,433419,0.080849424
16474,122795,0.093368694
16475,126994,0.7570194
16476,269390,0.32675314
16477,237024,0.038174063
16478,230919,0.00746931
16479,190271,0.08971262
16480,142161,0.09091591
16481,220760,0.23188798
16482,242514,0.15691029
16483,353903,0.09817453
16484,149149,0.49040696
16485,405916,0.12604249
16486,200037,0.095837444
16487,270185,0.052919623
16488,262542,0.054740112
16489,396522,0.16289766
16490,152098,0.090151176
16491,265559,0.09554304
16492,398901,0.19980422
16493,200987,0.025527015
16494,382616,0.30628467
16495,243066,0.06638352
16496,215857,0.08280332
16497,112459,0.016107438
16498,452188,0.017390944
16499,107434,0.11989292
16500,407384,0.013668427
16501,220055,0.43759254
16502,357586,0.20444226
16503,146549,0.286537
16504,365010,0.10446636
16505,343590,0.1467015
16506,433992,0.27776188
16507,128179,0.053148706
16508,444358,0.12323412
16509,383379,0.24165562
16510,356694,0.20539299
16511,409731,0.083272085
16512,361447,0.2242355
16513,245065,0.13165596
16514,145831,0.10030526
16515,264986,0.0075259944
16516,315614,0.33000863
16517,288230,0.14772871
16518,258867,0.110327005
16519,162366,0.09814082
16520,429872,0.32303664
16521,173356,0.24390112
16522,262874,0.04325571
16523,375796,0.55460817
16524,233388,0.0639331
16525,318658,0.023054413
16526,378513,0.14507952
16527,154698,0.07456163
16528,420803,0.11093112
16529,389463,0.29559234
16530,375600,0.49781904
16531,148088,0.24632634
16532,331867,0.06986643
16533,348869,0.0068900487
16534,213065,0.0122469785
16535,435771,0.052112523
16536,206936,0.040965557
16537,138494,0.08868227
16538,347082,0.5927508
16539,411491,0.034537148
16540,378152,0.042013507
16541,417924,0.042281523
16542,322314,0.22082046
16543,430628,0.035230927
16544,289868,0.024263473
16545,179518,0.06809022
16546,449235,0.103919186
16547,150315,0.0562508
16548,159728,0.020445617
16549,342658,0.12054981
16550,441173,0.072230734
16551,207226,0.24611504
16552,283786,0.25841874
16553,272088,0.059217956
16554,450336,0.012870883
16555,177764,0.17354102
16556,267163,0.114292294
16557,273800,0.078412995
16558,427381,0.08968754
16559,248059,0.12534317
16560,108450,0.43613034
16561,385328,0.005984115
16562,233458,0.018893449
16563,298400,0.10292099
16564,129180,0.06276243
16565,105495,0.28168815
16566,104661,0.5061848
16567,345720,0.030397275
16568,402881,0.034303147
16569,301290,0.090570375
16570,399359,0.02663051
16571,322937,0.038775668
16572,233630,0.15284954
16573,212939,0.2131386
16574,444362,0.065468274
16575,444186,0.12656453
16576,436858,0.03185801
16577,233261,0.1763046
16578,368726,0.08058657
16579,241338,0.17708395
16580,258633,0.57066524
16581,257096,0.17737885
16582,433765,0.18782973
16583,344350,0.30021122
16584,419718,0.09941626
16585,455810,0.17561819
16586,360832,0.10715138
16587,268947,0.025413275
16588,349367,0.15832648
16589,150978,0.018240832
16590,371555,0.16220284
16591,320872,0.025255391
16592,404984,0.13722473
16593,398740,0.009364587
16594,202630,0.29441744
16595,166440,0.027599553
16596,250457,0.014764806
16597,445139,0.07646442
16598,234782,0.070864804
16599,123691,0.032261852
16600,406502,0.04052874
16601,135020,0.10917015
16602,229633,0.2133163
16603,428491,0.21783604
16604,166896,0.108111404
16605,202186,0.17832279
16606,240119,0.1736116
16607,444144,0.18501289
16608,222693,0.10578703
16609,347835,0.2720532
16610,402338,0.4786859
16611,124146,0.10874745
16612,413398,0.12629606
16613,291744,0.024066767
16614,338398,0.030781046
16615,131193,0.012016178
16616,196484,0.018781474
16617,234756,0.28028017
16618,341607,0.09311217
16619,358566,0.011538059
16620,147960,0.33507088
16621,275640,0.030426618
16622,116106,0.056092
16623,338686,0.21887594
16624,205875,0.21150795
16625,208539,0.334571
16626,207597,0.2910961
16627,150979,0.3021331
16628,429354,0.24211498
16629,326505,0.30899176
16630,156896,0.1985468
16631,287918,0.4408354
16632,434600,0.0668884
16633,363920,0.028187497
16634,175791,0.05693322
16635,194261,0.04265381
16636,275858,0.103390165
16637,437224,0.655137
16638,198485,0.11427149
16639,425630,0.26475796
16640,176530,0.056333926
16641,255138,0.20815916
16642,417879,0.25677457
16643,222484,0.17057428
16644,138619,0.060996234
16645,279115,0.41315186
16646,192321,0.13974708
16647,315761,0.20217247
16648,388711,0.06585801
16649,274001,0.44024354
